bank_id,card_no,unique_id,transaction_id,amount,merchant_name,merchant_id,merchant_category,merchant_location,timestamp,Tag(high/low income),Tag (frequent/infrequent buyer),,,
39,**************,10039,17985,1532,Red Chilli,6,Restaurant,Chandivali,1455117535,,,,2/10/2016,
45,**************,10045,17986,316,Red Chilli,2,Restaurant,Sion,1454719369,,,,2/6/2016,
19,**************,10019,17987,549,Jabong,2,Ecommerce,Sion,1456788666,,,,2/29/2016,
16,**************,10016,17988,1496,FLIPKART,13,Ecommerce,Dadar,1455812555,,,,2/18/2016,
11,**************,10011,17989,1951,Subway,9,Restaurant,Matunga,1455282343,,,,2/12/2016,
25,**************,10025,17990,630,MAKEMYTRIP,9,Travel,Dombivali,1455724312,,,,2/17/2016,
15,**************,10015,17991,1495,FLIPKART,5,Ecommerce,Powai,1456660060,,,,2/28/2016,
30,**************,10030,17992,1853,Adoro,3,Fashion,Andheri,1456408015,,,,2/25/2016,
12,**************,10012,17993,774,Shopclues,10,Ecommerce,Andheri,1454809730,,,,2/7/2016,
7,**************,10007,17994,1785,McDonalds,2,Restaurant,Colaba,1454633663,,,,2/5/2016,
48,**************,10048,17995,682,Snapdeal,14,Ecommerce,Ghatkopar,1455148639,,,,2/10/2016,
42,**************,10042,17996,1982,Subway,4,Restaurant,Colaba,1454330294,,,,2/1/2016,
21,**************,10021,17997,250,FLIPKART,11,Ecommerce,Sion,1456489390,,,,2/26/2016,
25,**************,10025,17998,996,Snapdeal,7,Ecommerce,Andheri,1454427828,,,,2/2/2016,
10,**************,10010,17999,322,Travel Triangle,10,Travel,Andheri,1454338556,,,,2/1/2016,
14,**************,10014,18000,319,McDonalds,14,Restaurant,Dombivali,1457265333,,,,3/6/2016,
28,**************,10028,18001,1480,Jabong,6,Ecommerce,Matunga,1456387535,,,,2/25/2016,
22,**************,10022,18002,446,Shopclues,11,Ecommerce,Chandivali,1457300076,,,,3/6/2016,
22,**************,10022,18003,1111,LEVIS,8,Fashion,Powai,1455352611,,,,2/13/2016,
31,**************,10031,18004,1316,Dominos,10,Restaurant,Chandivali,1456938272,,,,3/2/2016,
9,**************,10009,18005,1793,ZARA,10,Fashion,Powai,1455483009,,,,2/14/2016,
18,**************,10018,18006,1030,Shopclues,5,Ecommerce,Panvel,1456943567,,,,3/2/2016,
40,**************,10040,18007,1634,Travel Triangle,9,Travel,Powai,1456558549,,,,2/27/2016,
26,**************,10026,18008,1457,Jabong,15,Ecommerce,Ghatkopar,1455493606,,,,2/14/2016,
36,**************,10036,18009,741,KFC,15,Restaurant,Sion,1454991655,,,,2/9/2016,
28,**************,10028,18010,647,Dominos,4,Restaurant,Chandivali,1454755321,,,,2/6/2016,
36,**************,10036,18011,1987,ZARA,9,Fashion,Ghatkopar,1454966558,,,,2/8/2016,
13,**************,10013,18012,868,YATRA,7,Travel,Dombivali,1455756183,,,,2/18/2016,
29,**************,10029,18013,131,LEVIS,14,Fashion,Dadar,1454750028,,,,2/6/2016,
11,**************,10011,18014,629,Red Chilli,1,Restaurant,Sion,1456822770,,,,3/1/2016,
20,**************,10020,18015,1228,Subway,5,Restaurant,Mulund,1455946904,,,,2/20/2016,
4,**************,10004,18016,1432,MAKEMYTRIP,1,Travel,Powai,1457262145,,,,3/6/2016,
9,**************,10009,18017,1161,Jabong,7,Ecommerce,Colaba,1454700167,,,,2/5/2016,
19,**************,10019,18018,1153,Travel Triangle,9,Travel,Dombivali,1456309842,,,,2/24/2016,
21,**************,10021,18019,386,YATRA,11,Travel,Panvel,1456189248,,,,2/23/2016,
46,**************,10046,18020,869,MAKEMYTRIP,15,Travel,Sakinaka,1455675330,,,,2/17/2016,
30,**************,10030,18021,267,Red Chilli,13,Restaurant,Santa cruz,1457023295,,,,3/3/2016,
6,**************,10006,18022,1237,Travel Triangle,15,Travel,Sakinaka,1455988721,,,,2/20/2016,
34,**************,10034,18023,167,MAKEMYTRIP,4,Travel,Andheri,1455592770,,,,2/16/2016,
27,**************,10027,18024,330,Jabong,15,Ecommerce,Kanjurmarg,1454573981,,,,2/4/2016,
45,**************,10045,18025,951,LEVIS,13,Fashion,Panvel,1456462333,,,,2/26/2016,
44,**************,10044,18026,820,LEVIS,5,Fashion,Andheri,1455547450,,,,2/15/2016,
12,**************,10012,18027,664,Subway,2,Restaurant,Sion,1455928440,,,,2/20/2016,
34,**************,10034,18028,1178,Jabong,1,Ecommerce,Powai,1456031091,,,,2/21/2016,
12,**************,10012,18029,230,Red Chilli,15,Restaurant,Dombivali,1455812695,,,,2/18/2016,
24,**************,10024,18030,1886,Jabong,10,Ecommerce,Sion,1456237811,,,,2/23/2016,
39,**************,10039,18031,1005,KFC,4,Restaurant,Dombivali,1455504251,,,,2/15/2016,
26,**************,10026,18032,271,FLIPKART,4,Ecommerce,Ghatkopar,1455148960,,,,2/11/2016,
10,**************,10010,18033,1820,LEVIS,12,Fashion,Matunga,1454606424,,,,2/4/2016,
34,**************,10034,18034,1651,MAKEMYTRIP,2,Travel,Marine lines,1455723500,,,,2/17/2016,
22,**************,10022,18035,1589,Jabong,13,Ecommerce,Kalyan,1454893074,,,,2/8/2016,
47,**************,10047,18036,1432,McDonalds,9,Restaurant,Chandivali,1456339961,,,,2/24/2016,
23,**************,10023,18037,1940,McDonalds,12,Restaurant,Powai,1457344018,,,,3/7/2016,
41,**************,10041,18038,1510,MAKEMYTRIP,3,Travel,Santa cruz,1456498283,,,,2/26/2016,
15,**************,10015,18039,180,Red Chilli,13,Restaurant,Sakinaka,1455138421,,,,2/10/2016,
47,**************,10047,18040,226,Dominos,10,Restaurant,Ghatkopar,1455671271,,,,2/17/2016,
2,**************,10002,18041,239,Snapdeal,6,Ecommerce,Powai,1455820419,,,,2/18/2016,
5,**************,10005,18042,1022,YATRA,1,Travel,Colaba,1454557574,,,,2/4/2016,
35,**************,10035,18043,561,KFC,10,Restaurant,Sion,1457178491,,,,3/5/2016,
4,**************,10004,18044,1513,FLIPKART,3,Ecommerce,Ghatkopar,1455771012,,,,2/18/2016,
35,**************,10035,18045,1020,MAKEMYTRIP,2,Travel,Dombivali,1456873451,,,,3/1/2016,
32,**************,10032,18046,536,Adoro,10,Fashion,Panvel,1454622047,,,,2/4/2016,
23,**************,10023,18047,965,Jabong,5,Ecommerce,Ghatkopar,1456037038,,,,2/21/2016,
3,**************,10003,18048,1069,Dominos,15,Restaurant,Dadar,1456287864,,,,2/24/2016,
17,**************,10017,18049,415,Jabong,12,Ecommerce,Dombivali,1456128688,,,,2/22/2016,
46,**************,10046,18050,1471,Adoro,11,Fashion,Marine lines,1454538282,,,,2/3/2016,
24,**************,10024,18051,613,YATRA,8,Travel,Kanjurmarg,1456932377,,,,3/2/2016,
45,**************,10045,18052,1867,Travel Triangle,14,Travel,Sakinaka,1456350835,,,,2/24/2016,
49,**************,10049,18053,771,Snapdeal,13,Ecommerce,Kalyan,1454423457,,,,2/2/2016,
23,**************,10023,18054,901,Adoro,8,Fashion,Mulund,1456289588,,,,2/24/2016,
50,**************,10050,18055,1536,Subway,5,Restaurant,Bhandup,1455448697,,,,2/14/2016,
30,**************,10030,18056,677,FLIPKART,2,Ecommerce,Colaba,1456731793,,,,2/29/2016,
19,**************,10019,18057,291,Red Chilli,2,Restaurant,Kalyan,1455203453,,,,2/11/2016,
32,**************,10032,18058,375,LEVIS,12,Fashion,Mulund,1456044923,,,,2/21/2016,
1,**************,10001,18059,623,FLIPKART,4,Ecommerce,Sakinaka,1455105855,,,,2/10/2016,
19,**************,10019,18060,1749,FLIPKART,7,Ecommerce,Kalyan,1456312267,,,,2/24/2016,
25,**************,10025,18061,925,MAKEMYTRIP,14,Travel,Dadar,1455735710,,,,2/17/2016,
40,**************,10040,18062,330,Shopclues,8,Ecommerce,Ghatkopar,1454800589,,,,2/6/2016,
11,**************,10011,18063,634,KFC,11,Restaurant,Kalyan,1456059992,,,,2/21/2016,
41,**************,10041,18064,1148,Shopclues,9,Ecommerce,wadala,1454342128,,,,2/1/2016,
2,**************,10002,18065,1240,MAKEMYTRIP,2,Travel,Andheri,1457230868,,,,3/6/2016,
37,**************,10037,18066,271,Snapdeal,10,Ecommerce,Colaba,1455269722,,,,2/12/2016,
41,**************,10041,18067,1007,Adoro,3,Fashion,Sakinaka,1455699784,,,,2/17/2016,
33,**************,10033,18068,1573,Adoro,8,Fashion,Sion,1457282697,,,,3/6/2016,
32,**************,10032,18069,1631,YATRA,8,Travel,Kalyan,1456740866,,,,2/29/2016,
26,**************,10026,18070,1905,MAKEMYTRIP,14,Travel,Santa cruz,1455857669,,,,2/19/2016,
9,**************,10009,18071,1000,Red Chilli,11,Restaurant,Mulund,1456844812,,,,3/1/2016,
9,**************,10009,18072,1289,Subway,4,Restaurant,Kanjurmarg,1455881841,,,,2/19/2016,
33,**************,10033,18073,1368,Travel Triangle,13,Travel,Sakinaka,1457011981,,,,3/3/2016,
34,**************,10034,18074,1178,ZARA,3,Fashion,Dadar,1454466721,,,,2/3/2016,
8,**************,10008,18075,563,Dominos,10,Restaurant,Dombivali,1455595369,,,,2/16/2016,
25,**************,10025,18076,810,McDonalds,10,Restaurant,Andheri,1454981796,,,,2/9/2016,
16,**************,10016,18077,865,Snapdeal,9,Ecommerce,Marine lines,1456261689,,,,2/23/2016,
34,**************,10034,18078,1480,YATRA,7,Travel,Kanjurmarg,1454807072,,,,2/7/2016,
11,**************,10011,18079,816,YATRA,4,Travel,Sakinaka,1454719914,,,,2/6/2016,
45,**************,10045,18080,1223,YATRA,14,Travel,Chandivali,1454941654,,,,2/8/2016,
50,**************,10050,18081,1199,Travel Triangle,6,Travel,Ghatkopar,1456395549,,,,2/25/2016,
40,**************,10040,18082,1435,Snapdeal,13,Ecommerce,Kanjurmarg,1456289695,,,,2/24/2016,
15,**************,10015,18083,589,YATRA,15,Travel,Mulund,1454993952,,,,2/9/2016,
19,**************,10019,18084,442,Jabong,15,Ecommerce,Mulund,1456908651,,,,3/2/2016,
25,**************,10025,18085,1941,ZARA,1,Fashion,Sion,1457202842,,,,3/5/2016,
46,**************,10046,18086,1543,YATRA,4,Travel,Kalyan,1457184167,,,,3/5/2016,
15,**************,10015,18087,1798,YATRA,13,Travel,Panvel,1457018661,,,,3/3/2016,
10,**************,10010,18088,799,FLIPKART,7,Ecommerce,Marine lines,1455314915,,,,2/12/2016,
47,**************,10047,18089,1623,McDonalds,7,Restaurant,Kalyan,1456457887,,,,2/26/2016,
24,**************,10024,18090,1675,Adoro,1,Fashion,Kalyan,1457354467,,,,3/7/2016,
6,**************,10006,18091,498,Subway,2,Restaurant,Kalyan,1455377454,,,,2/13/2016,
13,**************,10013,18092,478,Adoro,5,Fashion,Dadar,1455597930,,,,2/16/2016,
11,**************,10011,18093,767,Shopclues,11,Ecommerce,Ghatkopar,1456809932,,,,3/1/2016,
3,**************,10003,18094,1716,Subway,6,Restaurant,Colaba,1454593153,,,,2/4/2016,
22,**************,10022,18095,394,FLIPKART,10,Ecommerce,wadala,1456856258,,,,3/1/2016,
6,**************,10006,18096,593,ZARA,5,Fashion,Andheri,1457128726,,,,3/4/2016,
23,**************,10023,18097,1030,LEVIS,9,Fashion,Panvel,1456830003,,,,3/1/2016,
1,**************,10001,18098,1379,MAKEMYTRIP,12,Travel,Powai,1456921910,,,,3/2/2016,
9,**************,10009,18099,1980,Adoro,2,Fashion,Andheri,1455273892,,,,2/12/2016,
14,**************,10014,18100,583,LEVIS,4,Fashion,Marine lines,1457233859,,,,3/6/2016,
8,**************,10008,18101,904,KFC,6,Restaurant,Chandivali,1454734793,,,,2/6/2016,
26,**************,10026,18102,244,MAKEMYTRIP,4,Travel,Marine lines,1454378142,,,,2/2/2016,
36,**************,10036,18103,1224,MAKEMYTRIP,6,Travel,Matunga,1455100617,,,,2/10/2016,
44,**************,10044,18104,1464,KFC,6,Restaurant,Dombivali,1457201075,,,,3/5/2016,
20,**************,10020,18105,967,YATRA,11,Travel,Mulund,1454764828,,,,2/6/2016,
12,**************,10012,18106,686,Dominos,12,Restaurant,Marine lines,1454746804,,,,2/6/2016,
1,**************,10001,18107,1225,Dominos,6,Restaurant,Ghatkopar,1454873354,,,,2/7/2016,
22,**************,10022,18108,981,Adoro,14,Fashion,Sakinaka,1456155164,,,,2/22/2016,
3,**************,10003,18109,380,FLIPKART,9,Ecommerce,Sakinaka,1456661695,,,,2/28/2016,
14,**************,10014,18110,1344,Shopclues,4,Ecommerce,Sakinaka,1455330837,,,,2/13/2016,
32,**************,10032,18111,1122,Red Chilli,5,Restaurant,Sakinaka,1455150586,,,,2/11/2016,
30,**************,10030,18112,976,McDonalds,4,Restaurant,Sion,1454980278,,,,2/9/2016,
26,**************,10026,18113,1585,LEVIS,1,Fashion,Panvel,1455560616,,,,2/15/2016,
29,**************,10029,18114,1659,Snapdeal,5,Ecommerce,Matunga,1455510702,,,,2/15/2016,
37,**************,10037,18115,476,FLIPKART,12,Ecommerce,Powai,1456950970,,,,3/2/2016,
33,**************,10033,18116,1238,LEVIS,7,Fashion,wadala,1456561602,,,,2/27/2016,
5,**************,10005,18117,1183,FLIPKART,5,Ecommerce,Chandivali,1455053849,,,,2/9/2016,
10,**************,10010,18118,959,LEVIS,5,Fashion,Kanjurmarg,1457238969,,,,3/6/2016,
3,**************,10003,18119,987,LEVIS,13,Fashion,Dombivali,1454883167,,,,2/7/2016,
1,**************,10001,18120,712,Travel Triangle,1,Travel,Dombivali,1456183996,,,,2/22/2016,
20,**************,10020,18121,946,FLIPKART,4,Ecommerce,Kanjurmarg,1454974300,,,,2/8/2016,
30,**************,10030,18122,1733,Travel Triangle,9,Travel,Kalyan,1455405841,,,,2/13/2016,
9,**************,10009,18123,377,ZARA,6,Fashion,Ghatkopar,1455358089,,,,2/13/2016,
34,**************,10034,18124,716,FLIPKART,9,Ecommerce,Chandivali,1454783135,,,,2/6/2016,
19,**************,10019,18125,1560,ZARA,10,Fashion,Marine lines,1454564569,,,,2/4/2016,
15,**************,10015,18126,1888,LEVIS,10,Fashion,Sakinaka,1455873210,,,,2/19/2016,
5,**************,10005,18127,466,Subway,7,Restaurant,Matunga,1454804856,,,,2/7/2016,
25,**************,10025,18128,946,Travel Triangle,3,Travel,Dadar,1454841107,,,,2/7/2016,
11,**************,10011,18129,1347,Shopclues,7,Ecommerce,Chandivali,1455462209,,,,2/14/2016,
38,**************,10038,18130,1087,Travel Triangle,2,Travel,Mulund,1457203557,,,,3/5/2016,
28,**************,10028,18131,1550,Dominos,7,Restaurant,Matunga,1454846995,,,,2/7/2016,
7,**************,10007,18132,1178,YATRA,8,Travel,Colaba,1454507040,,,,2/3/2016,
40,**************,10040,18133,148,Snapdeal,7,Ecommerce,Santa cruz,1455188799,,,,2/11/2016,
29,**************,10029,18134,1368,KFC,1,Restaurant,Chandivali,1454907934,,,,2/8/2016,
0,**************,10000,18135,1304,Shopclues,3,Ecommerce,Kalyan,1456547387,,,,2/27/2016,
33,**************,10033,18136,1426,Subway,6,Restaurant,Chandivali,1454337347,,,,2/1/2016,
35,**************,10035,18137,1548,Jabong,11,Ecommerce,Andheri,1457097777,,,,3/4/2016,
42,**************,10042,18138,523,Shopclues,1,Ecommerce,Kalyan,1454371487,,,,2/2/2016,
50,**************,10050,18139,607,YATRA,15,Travel,Sakinaka,1457181576,,,,3/5/2016,
23,**************,10023,18140,1064,Subway,2,Restaurant,Dadar,1457239340,,,,3/6/2016,
14,**************,10014,18141,1563,Shopclues,7,Ecommerce,Colaba,1456133804,,,,2/22/2016,
36,**************,10036,18142,1125,Snapdeal,15,Ecommerce,Sion,1457026582,,,,3/3/2016,
32,**************,10032,18143,1938,Dominos,4,Restaurant,wadala,1457046284,,,,3/3/2016,
50,**************,10050,18144,915,Dominos,8,Restaurant,Chandivali,1454902967,,,,2/8/2016,
33,**************,10033,18145,1814,Adoro,1,Fashion,Mulund,1456088331,,,,2/21/2016,
44,**************,10044,18146,1139,YATRA,8,Travel,Santa cruz,1456444630,,,,2/25/2016,
31,**************,10031,18147,485,Dominos,5,Restaurant,Kanjurmarg,1455777432,,,,2/18/2016,
15,**************,10015,18148,1891,Dominos,11,Restaurant,Sakinaka,1456261925,,,,2/23/2016,
49,**************,10049,18149,178,LEVIS,9,Fashion,Dombivali,1455880949,,,,2/19/2016,
2,**************,10002,18150,1028,McDonalds,9,Restaurant,Mulund,1455053959,,,,2/9/2016,
12,**************,10012,18151,630,McDonalds,6,Restaurant,Dadar,1456676406,,,,2/28/2016,
29,**************,10029,18152,1881,Travel Triangle,11,Travel,Bhandup,1454446551,,,,2/2/2016,
27,**************,10027,18153,1627,McDonalds,2,Restaurant,Andheri,1457180504,,,,3/5/2016,
45,**************,10045,18154,433,Jabong,10,Ecommerce,Powai,1455124350,,,,2/10/2016,
50,**************,10050,18155,352,FLIPKART,3,Ecommerce,Santa cruz,1454482349,,,,2/3/2016,
50,**************,10050,18156,124,Snapdeal,2,Ecommerce,Ghatkopar,1457020287,,,,3/3/2016,
41,**************,10041,18157,1104,Adoro,6,Fashion,Marine lines,1455108566,,,,2/10/2016,
23,**************,10023,18158,704,McDonalds,4,Restaurant,Chandivali,1456893607,,,,3/2/2016,
22,**************,10022,18159,167,Red Chilli,7,Restaurant,Ghatkopar,1454723857,,,,2/6/2016,
12,**************,10012,18160,610,FLIPKART,9,Ecommerce,Santa cruz,1455613199,,,,2/16/2016,
44,**************,10044,18161,808,Snapdeal,13,Ecommerce,Matunga,1455261581,,,,2/12/2016,
7,**************,10007,18162,878,McDonalds,2,Restaurant,Matunga,1456575456,,,,2/27/2016,
48,**************,10048,18163,1131,FLIPKART,9,Ecommerce,Powai,1456863521,,,,3/1/2016,
9,**************,10009,18164,1138,LEVIS,1,Fashion,Santa cruz,1456326113,,,,2/24/2016,
39,**************,10039,18165,937,Shopclues,6,Ecommerce,Ghatkopar,1454688299,,,,2/5/2016,
30,**************,10030,18166,1613,YATRA,5,Travel,Chandivali,1457060597,,,,3/4/2016,
40,**************,10040,18167,1950,MAKEMYTRIP,1,Travel,Dombivali,1455034019,,,,2/9/2016,
30,**************,10030,18168,525,Adoro,3,Fashion,Dombivali,1454443845,,,,2/2/2016,
19,**************,10019,18169,1968,Red Chilli,11,Restaurant,wadala,1454842519,,,,2/7/2016,
38,**************,10038,18170,1845,Shopclues,6,Ecommerce,Andheri,1456567554,,,,2/27/2016,
28,**************,10028,18171,435,Subway,7,Restaurant,Colaba,1455309177,,,,2/12/2016,
11,**************,10011,18172,1051,Jabong,4,Ecommerce,Kanjurmarg,1456574728,,,,2/27/2016,
24,**************,10024,18173,1524,ZARA,12,Fashion,Santa cruz,1456946789,,,,3/2/2016,
26,**************,10026,18174,670,Jabong,2,Ecommerce,Panvel,1457071529,,,,3/4/2016,
15,**************,10015,18175,574,Dominos,6,Restaurant,Dadar,1456736940,,,,2/29/2016,
29,**************,10029,18176,1400,Travel Triangle,5,Travel,Sakinaka,1456778979,,,,2/29/2016,
34,**************,10034,18177,1265,Red Chilli,13,Restaurant,wadala,1456858362,,,,3/1/2016,
16,**************,10016,18178,1366,Dominos,1,Restaurant,Sion,1455015498,,,,2/9/2016,
7,**************,10007,18179,610,LEVIS,13,Fashion,Dombivali,1456100664,,,,2/22/2016,
27,**************,10027,18180,617,Travel Triangle,9,Travel,Panvel,1454970930,,,,2/8/2016,
9,**************,10009,18181,1194,FLIPKART,11,Ecommerce,wadala,1454795771,,,,2/6/2016,
3,**************,10003,18182,1189,McDonalds,15,Restaurant,Panvel,1455091388,,,,2/10/2016,
40,**************,10040,18183,1878,LEVIS,10,Fashion,Ghatkopar,1454411698,,,,2/2/2016,
49,**************,10049,18184,1315,FLIPKART,8,Ecommerce,Bhandup,1456693344,,,,2/28/2016,
13,**************,10013,18185,553,Red Chilli,1,Restaurant,wadala,1455600177,,,,2/16/2016,
44,**************,10044,18186,483,Subway,12,Restaurant,wadala,1455048783,,,,2/9/2016,
0,**************,10000,18187,837,Travel Triangle,2,Travel,Matunga,1455623232,,,,2/16/2016,
33,**************,10033,18188,1706,Adoro,4,Fashion,Kanjurmarg,1455047880,,,,2/9/2016,
8,**************,10008,18189,1519,LEVIS,11,Fashion,Kanjurmarg,1454968944,,,,2/8/2016,
7,**************,10007,18190,857,FLIPKART,7,Ecommerce,Sakinaka,1456877686,,,,3/2/2016,
37,**************,10037,18191,477,Red Chilli,4,Restaurant,Colaba,1454550007,,,,2/4/2016,
32,**************,10032,18192,1109,FLIPKART,8,Ecommerce,Matunga,1455063922,,,,2/10/2016,
23,**************,10023,18193,340,ZARA,15,Fashion,Kalyan,1455872763,,,,2/19/2016,
19,**************,10019,18194,1496,ZARA,6,Fashion,Andheri,1456418737,,,,2/25/2016,
18,**************,10018,18195,1727,Jabong,12,Ecommerce,Andheri,1457136625,,,,3/5/2016,
42,**************,10042,18196,181,KFC,1,Restaurant,Kanjurmarg,1457213050,,,,3/5/2016,
6,**************,10006,18197,1629,Travel Triangle,8,Travel,Ghatkopar,1454528739,,,,2/3/2016,
0,**************,10000,18198,585,MAKEMYTRIP,10,Travel,Chandivali,1457336867,,,,3/7/2016,
21,**************,10021,18199,1547,McDonalds,13,Restaurant,Matunga,1455065876,,,,2/10/2016,
18,**************,10018,18200,1581,Jabong,14,Ecommerce,Sion,1457123364,,,,3/4/2016,
34,**************,10034,18201,1882,YATRA,15,Travel,Bhandup,1457315155,,,,3/7/2016,
49,**************,10049,18202,1416,Subway,4,Restaurant,Chandivali,1456857017,,,,3/1/2016,
9,**************,10009,18203,1913,Snapdeal,11,Ecommerce,Mulund,1456970470,,,,3/3/2016,
17,**************,10017,18204,805,Jabong,9,Ecommerce,Matunga,1455821708,,,,2/18/2016,
4,**************,10004,18205,1984,YATRA,7,Travel,Dombivali,1454927823,,,,2/8/2016,
6,**************,10006,18206,592,ZARA,10,Fashion,Ghatkopar,1455386422,,,,2/13/2016,
12,**************,10012,18207,1003,Subway,2,Restaurant,Bhandup,1457107809,,,,3/4/2016,
41,**************,10041,18208,1293,FLIPKART,10,Ecommerce,Andheri,1455573778,,,,2/15/2016,
35,**************,10035,18209,1598,McDonalds,11,Restaurant,Sion,1457068341,,,,3/4/2016,
0,**************,10000,18210,1406,Red Chilli,13,Restaurant,Matunga,1454453818,,,,2/2/2016,
19,**************,10019,18211,837,Jabong,3,Ecommerce,Powai,1454562794,,,,2/4/2016,
44,**************,10044,18212,473,Dominos,4,Restaurant,Dadar,1455820746,,,,2/18/2016,
44,**************,10044,18213,1976,FLIPKART,1,Ecommerce,Bhandup,1455616343,,,,2/16/2016,
1,**************,10001,18214,1901,LEVIS,1,Fashion,Colaba,1456003261,,,,2/20/2016,
19,**************,10019,18215,297,FLIPKART,11,Ecommerce,Ghatkopar,1454398506,,,,2/2/2016,
47,**************,10047,18216,1357,ZARA,12,Fashion,Chandivali,1455296206,,,,2/12/2016,
18,**************,10018,18217,1380,KFC,8,Restaurant,Andheri,1455773711,,,,2/18/2016,
38,**************,10038,18218,240,YATRA,11,Travel,Kalyan,1457060008,,,,3/4/2016,
18,**************,10018,18219,1473,ZARA,5,Fashion,Dombivali,1456296863,,,,2/24/2016,
35,**************,10035,18220,603,Travel Triangle,7,Travel,Kalyan,1455804784,,,,2/18/2016,
14,**************,10014,18221,918,MAKEMYTRIP,15,Travel,Kalyan,1455170970,,,,2/11/2016,
34,**************,10034,18222,1474,Subway,13,Restaurant,Dombivali,1456711848,,,,2/29/2016,
28,**************,10028,18223,1332,Adoro,9,Fashion,Powai,1455661799,,,,2/16/2016,
34,**************,10034,18224,1299,Travel Triangle,5,Travel,wadala,1456441008,,,,2/25/2016,
27,**************,10027,18225,1817,MAKEMYTRIP,1,Travel,Mulund,1455690433,,,,2/17/2016,
12,**************,10012,18226,1120,McDonalds,8,Restaurant,Kanjurmarg,1456778827,,,,2/29/2016,
46,**************,10046,18227,1523,ZARA,15,Fashion,Colaba,1456027307,,,,2/21/2016,
19,**************,10019,18228,1611,LEVIS,3,Fashion,Kanjurmarg,1454661287,,,,2/5/2016,
16,**************,10016,18229,1049,MAKEMYTRIP,3,Travel,Ghatkopar,1455201822,,,,2/11/2016,
39,**************,10039,18230,104,Dominos,7,Restaurant,Dombivali,1456094900,,,,2/21/2016,
18,**************,10018,18231,1645,Shopclues,6,Ecommerce,Mulund,1456446485,,,,2/26/2016,
0,**************,10000,18232,945,Dominos,1,Restaurant,Kalyan,1456500054,,,,2/26/2016,
21,**************,10021,18233,970,Snapdeal,11,Ecommerce,wadala,1455699438,,,,2/17/2016,
1,**************,10001,18234,836,McDonalds,12,Restaurant,Bhandup,1456209902,,,,2/23/2016,
44,**************,10044,18235,109,Adoro,1,Fashion,Matunga,1455084105,,,,2/10/2016,
22,**************,10022,18236,1347,Subway,7,Restaurant,Dombivali,1454518207,,,,2/3/2016,
12,**************,10012,18237,242,Jabong,1,Ecommerce,Sakinaka,1456966824,,,,3/3/2016,
15,**************,10015,18238,853,LEVIS,2,Fashion,Santa cruz,1455708552,,,,2/17/2016,
11,**************,10011,18239,942,Jabong,15,Ecommerce,wadala,1456996980,,,,3/3/2016,
26,**************,10026,18240,975,Snapdeal,10,Ecommerce,Kanjurmarg,1456629609,,,,2/28/2016,
12,**************,10012,18241,875,MAKEMYTRIP,13,Travel,Mulund,1454810093,,,,2/7/2016,
41,**************,10041,18242,1063,Red Chilli,7,Restaurant,Kanjurmarg,1457333592,,,,3/7/2016,
4,**************,10004,18243,1822,Red Chilli,8,Restaurant,Colaba,1454424061,,,,2/2/2016,
0,**************,10000,18244,787,Subway,11,Restaurant,Kalyan,1454774688,,,,2/6/2016,
18,**************,10018,18245,616,Travel Triangle,7,Travel,Kalyan,1456602626,,,,2/27/2016,
15,**************,10015,18246,974,KFC,2,Restaurant,Dombivali,1454938311,,,,2/8/2016,
16,**************,10016,18247,160,Dominos,5,Restaurant,Mulund,1456177169,,,,2/22/2016,
1,**************,10001,18248,933,McDonalds,4,Restaurant,Andheri,1455210001,,,,2/11/2016,
20,**************,10020,18249,1638,LEVIS,3,Fashion,Santa cruz,1455240512,,,,2/12/2016,
40,**************,10040,18250,316,LEVIS,2,Fashion,Chandivali,1455564483,,,,2/15/2016,
42,**************,10042,18251,496,McDonalds,1,Restaurant,Andheri,1455846748,,,,2/19/2016,
20,**************,10020,18252,1782,Travel Triangle,5,Travel,Dombivali,1457105972,,,,3/4/2016,
38,**************,10038,18253,777,YATRA,8,Travel,Dombivali,1454773231,,,,2/6/2016,
14,**************,10014,18254,1693,Travel Triangle,4,Travel,Matunga,1457355329,,,,3/7/2016,
45,**************,10045,18255,1296,ZARA,3,Fashion,Kanjurmarg,1455701176,,,,2/17/2016,
9,**************,10009,18256,1580,ZARA,2,Fashion,Matunga,1455001139,,,,2/9/2016,
20,**************,10020,18257,1463,YATRA,5,Travel,Bhandup,1456903430,,,,3/2/2016,
25,**************,10025,18258,1613,FLIPKART,13,Ecommerce,Panvel,1454870343,,,,2/7/2016,
12,**************,10012,18259,1559,ZARA,11,Fashion,Panvel,1455165880,,,,2/11/2016,
20,**************,10020,18260,1129,Subway,4,Restaurant,Kalyan,1456438862,,,,2/25/2016,
9,**************,10009,18261,744,FLIPKART,2,Ecommerce,Dadar,1454686395,,,,2/5/2016,
14,**************,10014,18262,1725,Snapdeal,13,Ecommerce,Andheri,1456150279,,,,2/22/2016,
30,**************,10030,18263,1525,Subway,14,Restaurant,Sakinaka,1454898774,,,,2/8/2016,
43,**************,10043,18264,1850,Travel Triangle,9,Travel,Sakinaka,1456226972,,,,2/23/2016,
36,**************,10036,18265,539,Subway,4,Restaurant,Kanjurmarg,1457196459,,,,3/5/2016,
39,**************,10039,18266,1027,McDonalds,15,Restaurant,Santa cruz,1456695657,,,,2/28/2016,
40,**************,10040,18267,1622,Shopclues,6,Ecommerce,Andheri,1456643801,,,,2/28/2016,
